ID,L1,L2,A-1 Scene Domain (Level 1),A-1 Subcategory (Code + Name),A-2 Layout Structure,A-2 Imaging Method,A-2 Font and Text Form,A-2 Geometry and Arrangement,A-2 Image Quality,A-2 Lighting and Screen,A-2 Natural Interference,A-2 Adversarial / Misleading Factors,A-2 Language,A-2 Mixed Layout,Scene Category,A-1 Subcategory_Merged,A-1 Subcategory_Merged 10 Classes
,recognition,ocr_datasets/recognition/multi_lan_recognition/images/multi_lan_ocr_Italian_Italian_20/566b338d9135.jpg,Documents & Office,D14 Bills / Statements / Transaction Records / Itemized Lists,Lists,Photo,Printed Text,Obvious Rotation / Tilt,Clear,No Issue,Smearing / Masking / Privacy Redaction,No Interference,Latin-script Text,Non-mixed Layout,,D14 Bills / Statements / Transaction Records / Itemized Lists,6-Receipts & Transactions
,recognition,ocr_datasets/recognition/multi_lan_recognition/images/multi_lan_ocr_Italian_Italian_20/2743fe4f9f0f.jpg,Documents & Office,D21 Handwritten Notes / Handwritten Papers,Paragraphs,Photo,Printed Text,Obvious Rotation / Tilt,Clear,No Issue,No Issue,Visually Leading Annotation,Latin-script Text,Non-mixed Layout,,D21 Handwritten Notes / Handwritten Papers,8-Handwritten Pages
,recognition,ocr_datasets/recognition/multi_lan_recognition/images/multi_lan_ocr_Italian_Italian_20/01d8fb2556ac.jpg,Documents & Office,D23 Long-form Reading Pages,Paragraphs,Photo,Printed Text,Obvious Rotation / Tilt,Clear,Shadows / Overexposure / Underexposure,No Issue,No Interference,Latin-script Text,Non-mixed Layout,,D23 Long-form Reading Pages,1-Books & Academic
,recognition,ocr_datasets/recognition/multi_lan_recognition/images/multi_lan_ocr_Italian_Italian_20/e01fea1577f2.jpg,Documents & Office,D01 Books / Textbooks / Handout Pages,Paragraphs,Photo,Printed Text,Obvious Perspective Distortion,Clear,Shadows / Overexposure / Underexposure,Occlusion / Missing Content (Folds / Missing Corners / Cropping / Stains),No Interference,Latin-script Text,Non-mixed Layout,,D01 Books / Textbooks / Handout Pages,1-Books & Academic
,recognition,ocr_datasets/recognition/multi_lan_recognition/images/multi_lan_ocr_Italian_Italian_20/ff07f588d21f.jpg,Documents & Office,D01 Books / Textbooks / Handout Pages,Paragraphs,Photo,Printed Text,Obvious Rotation / Tilt,Clear,Shadows / Overexposure / Underexposure,Occlusion / Missing Content (Folds / Missing Corners / Cropping / Stains),No Interference,Latin-script Text,Non-mixed Layout,,D01 Books / Textbooks / Handout Pages,1-Books & Academic
,recognition,ocr_datasets/recognition/multi_lan_recognition/images/multi_lan_ocr_Japanese_Japanese_20/b3ac27257009.jpg,Documents & Office,D23 Long-form Reading Pages,Mixed Text and Images,Photo,Printed Text,Obvious Rotation / Tilt,Low Resolution,No Issue,Occlusion / Missing Content (Folds / Missing Corners / Cropping / Stains),No Interference,East Asian Text,Non-mixed Layout,,D23 Long-form Reading Pages,1-Books & Academic
,recognition,ocr_datasets/recognition/multi_lan_recognition/images/multi_lan_ocr_Japanese_Japanese_20/821c76ed4307.jpg,Documents & Office,D01 Books / Textbooks / Handout Pages,Paragraphs,Photo,Printed Text,Horizontal Layout,Clear,Shadows / Overexposure / Underexposure,Occlusion / Missing Content (Folds / Missing Corners / Cropping / Stains),No Interference,East Asian Text,Same-line Mixed Layout,,D01 Books / Textbooks / Handout Pages,1-Books & Academic
,recognition,ocr_datasets/recognition/multi_lan_recognition/images/multi_lan_ocr_Japanese_Japanese_20/d9470a65f266.jpg,Documents & Office,D01 Books / Textbooks / Handout Pages,Paragraphs,Scan,Printed Text,Horizontal Layout,Clear,No Issue,No Issue,Distracting Text Injection,East Asian Text,Same-line Mixed Layout,,D01 Books / Textbooks / Handout Pages,1-Books & Academic
,recognition,ocr_datasets/recognition/multi_lan_recognition/images/multi_lan_ocr_Japanese_Japanese_20/fc2f08fca9fb.jpg,Documents & Office,D01 Books / Textbooks / Handout Pages,Paragraphs,Scan,Printed Text,Horizontal Layout,Clear,No Issue,No Issue,No Interference,East Asian Text,Non-mixed Layout,,D01 Books / Textbooks / Handout Pages,1-Books & Academic
,recognition,ocr_datasets/recognition/multi_lan_recognition/images/multi_lan_ocr_Japanese_Japanese_20/2896fcd976a1.jpg,Documents & Office,D01 Books / Textbooks / Handout Pages,Paragraphs,Screenshot,Printed Text,Horizontal Layout,Clear,No Issue,No Issue,Distracting Text Injection,East Asian Text,Non-mixed Layout,,D01 Books / Textbooks / Handout Pages,1-Books & Academic
,recognition,ocr_datasets/recognition/multi_lan_recognition/images/multi_lan_ocr_Japanese_Japanese_20/a56955af1a0d.jpg,Documents & Office,D01 Books / Textbooks / Handout Pages,Paragraphs,Scan,Printed Text,Horizontal Layout,Clear,No Issue,No Issue,No Interference,East Asian Text,Same-line Mixed Layout,,D01 Books / Textbooks / Handout Pages,1-Books & Academic
,recognition,ocr_datasets/recognition/multi_lan_recognition/images/multi_lan_ocr_Japanese_Japanese_20/7f55ccb3f262.jpg,Documents & Office,D01 Books / Textbooks / Handout Pages,Paragraphs,Scan,Printed Text,Horizontal Layout,Clear,No Issue,No Issue,Distracting Text Injection,East Asian Text,Non-mixed Layout,,D01 Books / Textbooks / Handout Pages,1-Books & Academic
,recognition,ocr_datasets/recognition/multi_lan_recognition/images/multi_lan_ocr_Japanese_Japanese_20/d9c2ea506dec.jpg,Documents & Office,D02 Academic Papers / Thesis Pages,Paragraphs,Scan,Printed Text,Horizontal Layout,Clear,No Issue,No Issue,No Interference,East Asian Text,Same-line Mixed Layout,,D02 Academic Papers / Thesis Pages,1-Books & Academic
,recognition,ocr_datasets/recognition/multi_lan_recognition/images/multi_lan_ocr_Japanese_Japanese_20/54a61140307d.jpg,Documents & Office,D01 Books / Textbooks / Handout Pages,Paragraphs,Screenshot,Printed Text,Horizontal Layout,Clear,No Issue,No Issue,Distracting Text Injection,East Asian Text,Non-mixed Layout,,D01 Books / Textbooks / Handout Pages,1-Books & Academic
,recognition,ocr_datasets/recognition/multi_lan_recognition/images/multi_lan_ocr_Japanese_Japanese_20/4cb629be0238.jpg,Documents & Office,D01 Books / Textbooks / Handout Pages,Paragraphs,Screenshot,Printed Text,Horizontal Layout,Clear,No Issue,No Issue,No Interference,East Asian Text,Non-mixed Layout,,D01 Books / Textbooks / Handout Pages,1-Books & Academic
,recognition,ocr_datasets/recognition/multi_lan_recognition/images/multi_lan_ocr_Japanese_Japanese_20/043b0a35d88b.jpg,Documents & Office,D02 Academic Papers / Thesis Pages,Paragraphs,Scan,Printed Text,Horizontal Layout,Clear,No Issue,No Issue,No Interference,East Asian Text,Same-line Mixed Layout,,D02 Academic Papers / Thesis Pages,1-Books & Academic
,recognition,ocr_datasets/recognition/multi_lan_recognition/images/multi_lan_ocr_Japanese_Japanese_20/e2ff2253c64e.jpg,Documents & Office,D03 Reports / White Papers / Research Report Pages,Lists,Scan,Printed Text,Horizontal Layout,Clear,No Issue,No Issue,No Interference,East Asian Text,Non-mixed Layout,,D03 Reports / White Papers / Research Report Pages,2-Reports & Memos
,recognition,ocr_datasets/recognition/multi_lan_recognition/images/multi_lan_ocr_Japanese_Japanese_20/f4d395c38e4f.jpg,Documents & Office,D01 Books / Textbooks / Handout Pages,Paragraphs,Photo,Printed Text,Obvious Rotation / Tilt,Low Resolution,No Issue,No Issue,No Interference,Latin-script Text,Non-mixed Layout,,D01 Books / Textbooks / Handout Pages,1-Books & Academic
,recognition,ocr_datasets/recognition/multi_lan_recognition/images/multi_lan_ocr_Japanese_Japanese_20/4d7f96c141e2.jpg,Documents & Office,D23 Long-form Reading Pages,Paragraphs,Photo,Printed Text,Obvious Perspective Distortion,Clear,No Issue,Occlusion / Missing Content (Folds / Missing Corners / Cropping / Stains),No Interference,East Asian Text,Non-mixed Layout,,D23 Long-form Reading Pages,1-Books & Academic
,recognition,ocr_datasets/recognition/multi_lan_recognition/images/multi_lan_ocr_Japanese_Japanese_20/4593661309a2.jpg,Documents & Office,D08 Contracts / Agreements / Terms / Legal Text Pages,Paragraphs,Photo,Printed Text,Obvious Perspective Distortion,Clear,No Issue,Occlusion / Missing Content (Folds / Missing Corners / Cropping / Stains),No Interference,East Asian Text,Non-mixed Layout,,D08 Contracts / Agreements / Terms / Legal Text Pages,4-Legal & Public Notices
,recognition,ocr_datasets/recognition/multi_lan_recognition/images/multi_lan_ocr_Japanese_Japanese_20/05a11a88e429.jpg,Documents & Office,D09 Official Documents / Notices / Announcements / Letters,Paragraphs,Photo,Printed Text,Obvious Rotation / Tilt,Clear,Shadows / Overexposure / Underexposure,Occlusion / Missing Content (Folds / Missing Corners / Cropping / Stains),No Interference,East Asian Text,Non-mixed Layout,,D09 Official Documents / Notices / Announcements / Letters,4-Legal & Public Notices
,recognition,ocr_datasets/recognition/multi_lan_recognition/images/multi_lan_ocr_Japanese_Japanese_20/5c929937e08e.jpg,Documents & Office,D05 Instructions / Operation Manuals / Guide Pages,Lists,Photo,Printed Text,Obvious Perspective Distortion,Clear,Reflection / Highlight Obstruction,Occlusion / Missing Content (Folds / Missing Corners / Cropping / Stains),No Interference,East Asian Text,Same-line Mixed Layout,,D05 Instructions / Operation Manuals / Guide Pages,1-Books & Academic
,recognition,ocr_datasets/recognition/multi_lan_recognition/images/multi_lan_ocr_Japanese_Japanese_20/2f7b41753d8f.jpg,Documents & Office,D23 Long-form Reading Pages,Paragraphs,Photo,Printed Text,Obvious Perspective Distortion,Clear,No Issue,Occlusion / Missing Content (Folds / Missing Corners / Cropping / Stains),Visually Leading Annotation,East Asian Text,Non-mixed Layout,,D23 Long-form Reading Pages,1-Books & Academic
,recognition,ocr_datasets/recognition/multi_lan_recognition/images/multi_lan_ocr_Japanese_Japanese_20/e4b775c558aa.jpg,Documents & Office,D23 Long-form Reading Pages,Paragraphs,Photo,Printed Text,Obvious Rotation / Tilt,Clear,No Issue,Smearing / Masking / Privacy Redaction,No Interference,East Asian Text,Non-mixed Layout,,D23 Long-form Reading Pages,1-Books & Academic
,recognition,ocr_datasets/recognition/multi_lan_recognition/images/multi_lan_ocr_Japanese_Japanese_20/6a075e009562.jpg,Documents & Office,D23 Long-form Reading Pages,Paragraphs,Photo,Printed Text,Obvious Perspective Distortion,Clear,No Issue,Smearing / Masking / Privacy Redaction,Adversarial Occlusion Injection,East Asian Text,Non-mixed Layout,,D23 Long-form Reading Pages,1-Books & Academic
,recognition,ocr_datasets/recognition/multi_lan_recognition/images/multi_lan_ocr_Korean_Korean_20/ffd76a47bf19.jpg,Documents & Office,D02 Academic Papers / Thesis Pages,Paragraphs,Photo,Printed Text,Obvious Rotation / Tilt,Clear,Shadows / Overexposure / Underexposure,Occlusion / Missing Content (Folds / Missing Corners / Cropping / Stains),No Interference,East Asian Text,Same-line Mixed Layout,,D02 Academic Papers / Thesis Pages,1-Books & Academic
,recognition,ocr_datasets/recognition/multi_lan_recognition/images/multi_lan_ocr_Korean_Korean_20/05043cfe006a.jpg,Documents & Office,D01 Books / Textbooks / Handout Pages,Paragraphs,Photo,Printed Text,Horizontal Layout,Clear,Shadows / Overexposure / Underexposure,Occlusion / Missing Content (Folds / Missing Corners / Cropping / Stains),No Interference,East Asian Text,Non-mixed Layout,,D01 Books / Textbooks / Handout Pages,1-Books & Academic
,recognition,ocr_datasets/recognition/multi_lan_recognition/images/multi_lan_ocr_Korean_Korean_20/3964eab75280.jpg,Documents & Office,D03 Reports / White Papers / Research Report Pages,Lists,Screenshot,Printed Text,Horizontal Layout,Clear,No Issue,No Issue,No Interference,East Asian Text,Same-line Mixed Layout,,D03 Reports / White Papers / Research Report Pages,2-Reports & Memos
,recognition,ocr_datasets/recognition/multi_lan_recognition/images/multi_lan_ocr_Korean_Korean_20/37cd7bd91b26.jpg,Documents & Office,D01 Books / Textbooks / Handout Pages,Paragraphs,Scan,Printed Text,Horizontal Layout,Clear,No Issue,No Issue,No Interference,East Asian Text,Annotation-style Mixed Layout,,D01 Books / Textbooks / Handout Pages,1-Books & Academic
,recognition,ocr_datasets/recognition/multi_lan_recognition/images/multi_lan_ocr_Korean_Korean_20/1f59b228d35d.jpg,Documents & Office,D08 Contracts / Agreements / Terms / Legal Text Pages,Paragraphs,Scan,Printed Text,Horizontal Layout,Clear,No Issue,No Issue,No Interference,East Asian Text,Annotation-style Mixed Layout,,D08 Contracts / Agreements / Terms / Legal Text Pages,4-Legal & Public Notices
,recognition,ocr_datasets/recognition/multi_lan_recognition/images/multi_lan_ocr_Korean_Korean_20/53d2279efe34.jpg,Documents & Office,D02 Academic Papers / Thesis Pages,Paragraphs,Scan,Printed Text,Horizontal Layout,Clear,No Issue,No Issue,No Interference,East Asian Text,Same-line Mixed Layout,,D02 Academic Papers / Thesis Pages,1-Books & Academic
,recognition,ocr_datasets/recognition/multi_lan_recognition/images/multi_lan_ocr_Korean_Korean_20/5aa752391ab4.jpg,Documents & Office,D02 Academic Papers / Thesis Pages,Paragraphs,Scan,Printed Text,Horizontal Layout,Clear,No Issue,No Issue,No Interference,East Asian Text,Same-line Mixed Layout,,D02 Academic Papers / Thesis Pages,1-Books & Academic
,recognition,ocr_datasets/recognition/multi_lan_recognition/images/multi_lan_ocr_Korean_Korean_20/23e3b3b841b0.jpg,Documents & Office,D02 Academic Papers / Thesis Pages,Paragraphs,Scan,Printed Text,Dense Small Text / Very Long Lines,Clear,No Issue,No Issue,No Interference,East Asian Text,Non-mixed Layout,,D02 Academic Papers / Thesis Pages,1-Books & Academic
,recognition,ocr_datasets/recognition/multi_lan_recognition/images/multi_lan_ocr_Korean_Korean_20/6d1ed78c7593.jpg,Documents & Office,D02 Academic Papers / Thesis Pages,Paragraphs,Scan,Printed Text,Horizontal Layout,Clear,No Issue,No Issue,No Interference,East Asian Text,Same-line Mixed Layout,,D02 Academic Papers / Thesis Pages,1-Books & Academic
,recognition,ocr_datasets/recognition/multi_lan_recognition/images/multi_lan_ocr_Korean_Korean_20/b42f909e0131.jpg,Documents & Office,D01 Books / Textbooks / Handout Pages,Paragraphs,Scan,Printed Text,Horizontal Layout,Clear,No Issue,No Issue,No Interference,East Asian Text,Non-mixed Layout,,D01 Books / Textbooks / Handout Pages,1-Books & Academic
,recognition,ocr_datasets/recognition/multi_lan_recognition/images/multi_lan_ocr_Korean_Korean_20/7aff4585a138.jpg,Documents & Office,D01 Books / Textbooks / Handout Pages,Paragraphs,Scan,Printed Text,Horizontal Layout,Clear,No Issue,No Issue,No Interference,East Asian Text,Annotation-style Mixed Layout,,D01 Books / Textbooks / Handout Pages,1-Books & Academic
,recognition,ocr_datasets/recognition/multi_lan_recognition/images/multi_lan_ocr_Korean_Korean_20/6b589d51ee02.jpg,Documents & Office,D01 Books / Textbooks / Handout Pages,Paragraphs,Photo,Printed Text,Horizontal Layout,Clear,No Issue,No Issue,Distracting Text Injection,East Asian Text,Non-mixed Layout,,D01 Books / Textbooks / Handout Pages,1-Books & Academic
,recognition,ocr_datasets/recognition/multi_lan_recognition/images/multi_lan_ocr_Korean_Korean_20/78176e67c1b3.jpg,Documents & Office,D23 Long-form Reading Pages,Paragraphs,Photo,Printed Text,Obvious Rotation / Tilt,Clear,No Issue,Occlusion / Missing Content (Folds / Missing Corners / Cropping / Stains),Adversarial Occlusion Injection,East Asian Text,Non-mixed Layout,,D23 Long-form Reading Pages,1-Books & Academic
,recognition,ocr_datasets/recognition/multi_lan_recognition/images/multi_lan_ocr_Korean_Korean_20/84fb58da608c.jpg,Documents & Office,D23 Long-form Reading Pages,Paragraphs,Photo,Printed Text,Obvious Perspective Distortion,Blurry (Motion / Defocus),No Issue,Occlusion / Missing Content (Folds / Missing Corners / Cropping / Stains),No Interference,East Asian Text,Non-mixed Layout,,D23 Long-form Reading Pages,1-Books & Academic
,recognition,ocr_datasets/recognition/multi_lan_recognition/images/multi_lan_ocr_Korean_Korean_20/0126549a3926.jpg,Documents & Office,D08 Contracts / Agreements / Terms / Legal Text Pages,Paragraphs,Photo,Printed Text,Horizontal Layout,Blurry (Motion / Defocus),No Issue,Occlusion / Missing Content (Folds / Missing Corners / Cropping / Stains),Visually Leading Annotation,East Asian Text,Non-mixed Layout,,D08 Contracts / Agreements / Terms / Legal Text Pages,4-Legal & Public Notices
,recognition,ocr_datasets/recognition/multi_lan_recognition/images/multi_lan_ocr_Korean_Korean_20/c1ef0adddfa5.jpg,Documents & Office,D01 Books / Textbooks / Handout Pages,Paragraphs,Photo,Printed Text,Obvious Rotation / Tilt,Clear,No Issue,Ticket Overlap / Multiple Receipts Stacked,No Interference,Latin-script Text,Non-mixed Layout,,D01 Books / Textbooks / Handout Pages,1-Books & Academic
,recognition,ocr_datasets/recognition/multi_lan_recognition/images/multi_lan_ocr_Korean_Korean_20/544c599f90bd.jpg,Documents & Office,D01 Books / Textbooks / Handout Pages,Paragraphs,Photo,Printed Text,Obvious Rotation / Tilt,Clear,No Issue,Occlusion / Missing Content (Folds / Missing Corners / Cropping / Stains),No Interference,Latin-script Text,Non-mixed Layout,,D01 Books / Textbooks / Handout Pages,1-Books & Academic
,recognition,ocr_datasets/recognition/multi_lan_recognition/images/multi_lan_ocr_Korean_Korean_20/288e3a0fe959.jpg,Documents & Office,D05 Instructions / Operation Manuals / Guide Pages,Paragraphs,Photo,Printed Text,Obvious Perspective Distortion,Clear,No Issue,Occlusion / Missing Content (Folds / Missing Corners / Cropping / Stains),No Interference,East Asian Text,Same-line Mixed Layout,,D05 Instructions / Operation Manuals / Guide Pages,1-Books & Academic
,recognition,ocr_datasets/recognition/multi_lan_recognition/images/multi_lan_ocr_Korean_Korean_20/667179e1909d.jpg,Documents & Office,D02 Academic Papers / Thesis Pages,Paragraphs,Photo,Printed Text,Obvious Rotation / Tilt,Clear,No Issue,No Issue,No Interference,East Asian Text,Non-mixed Layout,,D02 Academic Papers / Thesis Pages,1-Books & Academic
